disk_num	script_num	basic_line	string_num	source_text	background_pic	portrait_pic	language	translation
disk30	NO61	1710	21	ジェイフ「馬鹿な！　貴方達は北の王の恐ろしさを知らないのだ。私を逃がして北の王にデビッドを渡せば、みんなが助かるように私から北の王に頼んであげよう」	disk30/ﾁｶﾋﾄ.png	disk43/ｲﾗｲ.png	KO	제프: 헛소리하지 마! 네놈들은 북방의 왕이 얼마나 무서운지 몰라. 날 풀어 주고 북방의 왕에게 데이비드를 넘기면, 북방의 왕에게 부탁해서 너희는 살려 달라고 말해줄게.
disk30	NO61	1720	22	スシャ－ナ「話は終わったわ。デビッド、薬をのんで。この男を逃がせば必ず災いのもとになるわ」	disk30/ﾁｶﾋﾄ.png	main/linR.png	KO	수잔나: 협상은 끝났네요. 데이비드, 약을 마셔요. 이자를 풀어 주면 반드시 더 큰 화를 불러올 거예요.
disk30	NO61	1730	23	スシャ－ナはデビッドに薬を飲ませた。ジェイフは眼をひきつらせ、唇がふるえだしている。自白の呪文の恐ろしさを知っているようだ。	disk30/ﾋｷﾂﾙ.png	main/linR.png	KO	수잔나는 데이비드에게 약을 먹였다. 제프의 눈이 일그러지고, 입술이 떨리기 시작했다. 자백의 주문이 얼마나 끔찍한지 알고 있는 듯했다.
disk30	NO61	1740	24	他の者はジェイフを取り囲むようにして、デビッドとスシャ－ナを見ている。	disk30/ﾋｷﾂﾙ.png	main/linR.png	KO	다른 마도사들은 제프를 에워싼 채 데이비드와 수잔나를 지켜봤다.
disk30	NO61	1750	25	スシャ－ナは、口の中で呪文を静かにとなえ始めた。デビッドの眼がうつろになり、意識が遠のいていくのが誰の眼にもわかった。	disk30/ﾋｷﾂﾙ.png	main/linR.png	KO	수잔나가 낮은 목소리로 주문을 읊기 시작했다. 데이비드의 눈빛은 멍해지고, 의식이 멀어지는 게 눈에 들어왔다.
disk30	NO61	1760	26	デビッドの唇がわずかに動きはじめた。スシャ－ナの呪文を復唱するように、デビッドが呪文をとなえはじめた。	disk30/ﾋｷﾂﾙ.png	main/linR.png	KO	이윽고 데이비드의 입술도 움직이기 시작했다. 그는 마치 수잔나의 주문을 따라 하듯 같은 주문을 읊었다.
disk30	NO61	1770	27	ジェイフ「うわぁ！！・・・やめてくれ！・・・身体が・・・熱い！　頭が！！」	disk30/ﾁｶｵ.png	main/linR.png	KO	제프: 으아악!! ... 그만둬! ...몸이... 뜨거워! 머리가!!
disk30	NO61	1780	28	ジェイフは頭をかかえ、床に転げまわり苦しんでいる。	disk30/ﾁｶｵ.png	main/linR.png	KO	제프는 머리를 부여잡고 바닥을 구르며 괴로워했다.
disk30	NO61	1790	29	ジェイフ「うわぁ！・・・北の王よ助けてくれ！」	disk30/ﾁｶｵ.png	main/linR.png	KO	제프: 아악! ...북방의 왕이시여, 살려주십시오!
disk30	NO61	1800	30	ジェイフ「・・・セント・ラドフの教会が・・・メリ－ズ大司教よ、助けてくれ！・・・北の王のメリ－ズ様！」	disk30/ﾁｶｵ.png	main/linR.png	KO	제프: ...세인트 라도프 교회에... 메리즈 대주교시여, 살려 주십시오! ...북방의 왕 메리즈 님!
disk30	NO61	1810	31	その時、ジェイフの顔から血がふきあがった。顔からだけでなく全身から血がふきだしたのか、衣服が血でにじみ床にあふれだしている。	disk30/ﾁｶｵ.png	main/linR.png	KO	그 순간, 제프의 얼굴에서 피가 솟구쳤다. 얼굴뿐만 아니라 온몸에서 피가 터져 나온 듯 옷이 순식간에 붉게 물들었고, 피가 바닥까지 흘러넘쳤다.
disk30	NO61	2100	32	グレッグ「・・・死んだ・・・人が呪文で殺されてしまった・・・」	disk30/ﾁｶﾋﾄ.png	disk43/ｸﾚｯｸ.png	KO	그렉: ...죽었습니다... 주문만으로 사람이 죽어 버리다니...
disk30	NO61	2110	33	グレッグ達は、あまりの恐ろしさに後ずさりして悪夢を見ていたようにたっている。	disk30/ﾁｶﾋﾄ.png	disk43/ｸﾚｯｸ.png	KO	암흑의 마도사들은 참혹한 광경에 뒤로 물러나 악몽을 본 듯 굳어 있었다.
disk30	NO61	2120	34	スシャ－ナ「デビッド、呪文は終わったわ。ジェイフは北の王の事を話したのよ」	disk30/ﾁｶﾋﾄ.png	main/linR.png	KO	수잔나: 데이비드, 다 끝났어요. 제프가 북방의 왕에 대해 털어놨어요.
disk30	NO61	2130	35	デビッド「・・・・・・」	disk30/ﾁｶﾋﾄ.png	main/davL.png	KO	데이비드: ......
disk30	NO61	2140	36	スシャ－ナ「デビッド、どうしたのよ。意識は戻っている筈よ」	disk30/ﾁｶﾋﾄ.png	main/linR.png	KO	수잔나: 데이비드, 왜 그래요? 의식은 돌아왔을 텐데...
disk30	NO61	2150	37	魔王「スシャ－ナ、よくやった！　俺は魔王だ。俺の血がたぎりデビッドの血を飲みこみ始めている。太陽が上がるまでにデビッドは俺の物になるのだ」	disk30/ﾁｶﾋﾄ.png	disk30/ﾏｵｳS.png	KO	마왕: 잘했다, 수잔나! 나는 마왕이다. 내 피가 끓어올라 데이비드의 피를 집어삼키기 시작했다. 해가 뜨기 전에 이 몸은 내 것이 된다!
disk30	NO61	2160	38	スシャ－ナ「貴方はデビッドに魔王の力を与えると言った筈！　デビッドをどうしようとしてるの！？」	disk30/ﾁｶﾋﾄ.png	main/linR.png	KO	수잔나: 당신은 데이비드에게 마왕의 힘을 주겠다고 했잖아요! 데이비드를 어떻게 하려는 거죠!?
disk30	NO61	2170	39	魔王「安心しろ。デビッドの姿が変わるわけでわない。デビッドのすべての血が俺の血と変わるだけだ。デビッドの魂は消滅して俺の魂と入れ替わり魔王となるのだ」	disk30/ﾁｶﾋﾄ.png	disk30/ﾏｵｳS.png	KO	마왕: 안심해라. 데이비드의 모습이 변하는 것은 아니다. 데이비드의 모든 피가 내 피로 바뀔 뿐이다. 데이비드의 혼은 소멸하고 내 혼이 깨어나 마왕이 되는 것뿐이다.
disk30	NO61	2180	40	スシャ－ナ「魂が入れ替わる！？・・・［エレノ・ヴィジョン］のデビッドはどうなるの？」	disk30/ﾁｶﾋﾄ.png	main/linR.png	KO	수잔나: 영혼이 소멸한다고!? ...`엘레노 비전'의 데이비드는 어떻게 되는 거죠?
disk30	NO61	2190	41	魔王「魔王が歌を・・・馬鹿な事を言うな。俺は北の王を殺すために現れたのだ。それが終わればお前達を開放してやるから、好きなように暮らせ」	disk30/ﾁｶﾋﾄ.png	disk30/ﾏｵｳS.png	KO	마왕: 마왕이 노래라니... 어리석은 소리하지 마라. 나는 북방의 왕을 죽이기 위해 부활한 것이다. 그 일이 끝나면 너희는 풀어 줄 테니 그 뒤에는 마음대로 살아라.
disk30	NO61	2200	42	スシャ－ナ「魔王！　貴方は私達をだましたのね。デビッドに力を与えると言った筈なのに・・・デビッド！　デビッド！　意識を取りもどすのよ！」	disk30/ﾁｶﾋﾄ.png	main/linR.png	KO	수잔나: 마왕! 우리를 속였군요! 데이비드에게 힘을 주겠다고 했잖아요... 데이비드! 데이비드! 정신 차려요!
disk30	NO61	2210	43	魔王「うるさい、スシャ－ナ！　デビッドの意識を眠らせたのは、お前だ。北の王を殺せばデビッドの身体は、くれてやるから騒ぐな！」	disk30/ﾁｶﾋﾄ.png	disk30/ﾏｵｳS.png	KO	마왕: 닥쳐라, 수잔나! 데이비드의 의식을 잠재운 건 너다. 북방의 왕을 죽이고 나면 이 몸은 데이비드에게 돌려줄 테니, 방해하지 마라!
disk30	NO61	2215	44	スシャ－ナは、デビッドに向かって意識を戻す呪文をとなえ始めた。	disk30/ﾁｶﾋﾄ.png	disk30/ﾏｵｳS.png	KO	수잔나는 데이비드의 의식을 되찾기 위해 주문을 외우기 시작했다.
disk30	NO61	2220	45	魔王「諦めろスシャ－ナ！　お前の務めは終わったのだ。他の者も死にたくなければ、ここから立ち去れ！　北の王との戦いに巻き込まれれば生きる事はできない！」	disk30/ﾁｶﾋﾄ.png	disk30/ﾏｵｳS.png	KO	마왕: 포기해라, 수잔나! 네 역할은 이미 끝났다. 다른 자들도 목숨이 아깝다면 당장 이곳을 떠나라! 북방의 왕과의 싸움에 끼어들었다가는 누구도 살아남지 못한다!
disk30	NO61	2230	46	デビッドの変わりように恐れたグレッグ達は、スシャ－ナを残して慌てて部屋から出ていった。スシャ－ナは魔王の言葉を無視して、呪文をとなえ続けている。	disk30/ﾋﾄｻﾙ.png	disk30/ﾏｵｳS.png	KO	달라진 데이비드의 모습에 겁을 먹은 암흑의 마도사들은 수잔나만 두고 황급히 방을 빠져나갔다. 수잔나는 마왕의 경고를 무시한 채 주문을 계속 외웠다.
disk30	NO61	2240	47	魔王「スシャ－ナ、呪文をやめろ！　お前は俺を裏切るのか・・・うっ・・・ちくしょう！　デビッドめが意識を・・・！」	disk30/ﾋﾄｻﾙ.png	disk30/ﾏｵｳS.png	KO	마왕: 수잔나! 주문을 멈춰라! 감히 나를 배신하겠다는 거냐... 윽... 젠장! 데이비드 녀석의 의식이...!
disk30	NO61	2250	48	デビッド「スシャ－ナ、助けてくれ！・・・俺はどこにいるんだ。スシャ－ナの声は聞こえるが暗くて何も見えないんだ！」	disk30/ﾋﾄｻﾙ.png	main/davL.png	KO	데이비드: 수잔나, 도와줘! 여기가 어디야? 네 목소리는 들리는데 어두워서 아무것도 안 보여!
disk30	NO61	2260	49	スシャ－ナ「デビッド！　ここよ！　貴方の眼の前にいるわ！　私を見つめるのよ！」	disk30/ﾋﾄｻﾙ.png	main/linR.png	KO	수잔나: 데이비드! 여기예요! ...당신 앞에 있어요! 절 보세요!
disk30	NO61	2270	50	デビッド「スシャ－ナ！　身体がしびれて動けない！　俺はどうなってるんだ！」	disk30/ﾋﾄｻﾙ.png	main/davL.png	KO	데이비드: 수잔나! 꼼짝도 못 하겠어! 나 어떻게 된 거야!?
disk30	NO61	2275	51	デビッドの両腕が上がり、スシャ－ナの首を締めつけようと、迫ってきた。	disk30/ﾋﾄｻﾙ.png	main/davL.png	KO	데이비드의 두 팔이 제멋대로 올라가 수잔나의 목을 조르려 했다.
disk30	NO61	2280	52	魔王「死ね！　スシャ－ナ！！」	disk30/ｸﾋﾞ.png	main/davL.png	KO	마왕: 죽어라, 수잔나!!
disk30	NO61	2290	53	スシャ－ナ「デビッド、助けて！　貴方が私を殺そうとしているのよ！　腕をさげて！」	disk30/ｸﾋﾞ.png	main/davL.png	KO	수잔나: 데이비드, 살려줘요! 당신이 절 죽이려고 해요. 팔을 내려줘요.
disk30	NO61	2300	54	デビッドは、スシャ－ナの声が聞こえた。何が起こっているのかわからないが、腕を降ろす事でスシャ－ナが助かるのだと思い、意識を腕に集中させた。	disk30/ｸﾋﾞ.png	main/davL.png	KO	수잔나의 목소리가 들렸다. 무슨 일이 일어나고 있는지는 모르지만 팔을 내리면 그녀를 살릴 수 있다고 생각해 의식을 두 팔에 집중시켰다.
disk30	NO61	2310	55	魔王「デビッド、身体の力を抜くのだ！　いまお前の身体に魔王の力が流れだしている。力が欲しくはないのか？　北の王に殺されてもいいのか！？」	disk30/ｸﾋﾞ.png	main/davL.png	KO	마왕: 데이비드, 저항하지 마라! 지금 네 몸으로 마왕의 힘이 흘러들고 있다. 힘을 원하지 않느냐? 북방의 왕에게 죽어도 좋다는 말이냐!?
disk30	NO61	2320	56	デビッドはフロオス王の声を聞いた。身体の変調は魔王の力が入ろうとしているからだと思った。	disk30/ｸﾋﾞ.png	main/davL.png	KO	플로스 왕의 목소리가 들렸다. 몸의 변화는 마왕의 힘이 자신에게 들어오고 있기 때문이라고 생각했다.
disk30	NO61	2330	57	デビッドは、身体の力を抜こうとした。その時、スシャ－ナの悲鳴が上がり、助けを求めていたスシャ－ナの言葉を思い出した。	disk30/ｸﾋﾞ.png	main/davL.png	KO	데이비드는 몸의 힘을 빼려고 했다. 그 순간, 수잔나의 비명이 울리고 도움을 청하던 그녀의 목소리가 떠올랐다.
disk30	NO61	2340	58	薄れかけた意識の中で、何をすればいいのかデビッドは迷った。	disk30/ｸﾋﾞ.png	main/davL.png	KO	희미해져 가는 의식 속에서 무엇을 선택할지 데이비드는 고민했다.
disk30	NO61	2350	59	スシャ－ナの言葉に従う。	disk30/ｸﾋﾞ.png	main/davL.png	KO	수잔나의 말을 따른다.
disk30	NO61	2350	60	魔王の言葉に従う。	disk30/ｸﾋﾞ.png	main/davL.png	KO	마왕의 말을 따른다.
disk30	NO61	3000	62	ＣＤ－ＲＯＭよりＤＡＴＡの読み込みを始めます。ＨＩＴ　ＡＮＹ　ＫＥＹ	disk30/ｸﾋﾞ.png	main/davL.png	KO	CD-ROM에서 데이터 읽습니다. 아무 키나 눌러주세요.
disk30	NO61	3010	63	　　　　　　　　ＣＤ－ＲＯＭよりＤＡＴＡを読み込み中	disk30/ｸﾋﾞ.png	main/davL.png	KO	데이터를 읽는 중...
disk30	NO61	10000	101	ＤＡＴＡをＳＡＶＥしますか？　Ｙ／Ｎ	disk30/ｸﾋﾞ.png	main/davL.png	KO	
disk30	NO61	10040	107	ドライブ１に、ＳＡＶＥ・ディスクを入れて下さい。	disk30/ｸﾋﾞ.png	main/davL.png	KO	
disk30	NO61	10070	109	ドライブ１のディスクが違います。	disk30/ｸﾋﾞ.png	main/davL.png	KO	드라이브 1의 디스크가 다릅니다.
disk30	NO61	10110	110	ＳＡＶＥしました。ドライブ１のディスクに、ＭＡＩＮディスクを入れて下さい。	disk30/ｸﾋﾞ.png	main/davL.png	KO	
disk30	NO61	10150	112	ドライブ１のディスクが違います。	disk30/ｸﾋﾞ.png	main/davL.png	KO	드라이브 1의 디스크가 다릅니다.
disk30	NO62	900	0	デビッドの意識が話す。	disk30/ｸﾋﾞ.png	main/davL.png	KO	데이비드의 의식이 말한다.
disk30	NO62	900	1	魔王の意識が話す。	disk30/ｸﾋﾞ.png	main/davL.png	KO	마왕의 의식이 말한다.
disk30	NO62	900	2	スシャ－ナが話す。	disk30/ｸﾋﾞ.png	main/davL.png	KO	수잔나가 말한다.
disk30	NO62	900	3	デビッドは、北の王に勝つ力を持ちたいと意識が動いた瞬間、スシャ－ナの呪文がデビッドに効かなくなった。デビッドの意識に反して腕がスシャ－ナの首を締めつけ始めた。	disk30/ｸﾋﾞ.png	main/davL.png	KO	데이비드가 북방의 왕을 이길 힘이 필요하다고 생각하자 수잔나의 주문이 더 이상 통하지 않았다. 그의 의지와 상관없이 두 팔이 움직여 그녀의 목을 조르기 시작했다.
disk30	NO62	1000	4	デビッドは、北の王に勝つ力を持ちたいと意識が動いた瞬間、スシャ－ナの呪文がデビッドに効かなくなった。デビッドの意識に反して腕がスシャ－ナの首を締めつけ始めた。	disk30/ｸﾋﾞ.png	main/davL.png	KO	데이비드가 북방의 왕을 이길 힘이 필요하다고 생각하자 수잔나의 주문이 더 이상 통하지 않았다. 그의 의지와 상관없이 두 팔이 움직여 그녀의 목을 조르기 시작했다.
disk30	NO62	1010	5	デビッドの両手は、スシャ－ナの首をえぐるように締めつける。デビッドの意識は、必死になって両手を首からはずそうとしている。	disk30/ｸﾋﾞ.png	main/davL.png	KO	데이비드의 손가락이 수잔나의 목에 파고들었다. 데이비드의 의식은 필사적으로 두 손을 목에서 떼어 내려고 했다.
disk30	NO62	1020	6	デビッド「・・・腕が動かない！　なぜだ！？」	disk30/ｸﾋﾞ.png	main/davL.png	KO	데이비드: ...손이 말을 듣지 않아! 어째서!?
disk30	NO62	1030	7	デビッドの意識は全ての力を腕に集中させた。手の指がわずかだが、スシャ－ナの喉から離れた。	disk30/ｸﾋﾞ.png	main/davL.png	KO	데이비드의 의식은 모든 힘을 팔에 집중시켰다. 손가락이 조금 수잔나의 목에서 떨어졌다.
disk30	NO62	1200	8	スシャ－ナ「デビッド！　魔王は貴方の意識を奪おうとしているのよ！」	disk30/ｸﾋﾞ.png	main/davL.png	KO	수잔나: 데이비드! 마왕은 당신의 의식을 빼앗으려 하고 있어요!
disk30	NO62	1210	9	デビッド「魔王は俺に力をくれるのではないのか！？」	disk30/ｸﾋﾞ.png	main/davL.png	KO	데이비드: 마왕은 나에게 힘을 주는 게 아니었어!?
disk30	NO62	1220	10	スシャ－ナ「私達、だまされたのよ。魔王は貴方の身体を奪っ・・・うっ！・・・ぐっ！！」	disk30/ｸﾋﾞ.png	main/davL.png	KO	수잔나: 우리 모두 속은 거예요! 마왕은 당신 몸을 빼앗으려고... 윽! 크윽!!
disk30	NO62	1230	11	デビッドの意識はスシャ－ナの言葉で、すきができていた。魔王の血が再びデビッドの血を犯しはじめ、スシャ－ナの首をしめつけている。	disk30/ｸﾋﾞ.png	main/davL.png	KO	데이비드의 의식은 수잔나의 말 때문에 빈틈이 생겼다. 마왕의 피가 다시 데이비드의 피를 잠식하기 시작했고, 수잔나의 목을 졸랐다.
disk30	NO62	1240	12	魔王「スシャ－ナは暗黒の魔導師。暗黒のおきてを破った者は殺されるのが定めだ！！」	disk30/ｸﾋﾞ.png	main/davL.png	KO	마왕: 수잔나, 넌 암흑의 마도사다. 암흑의 계율을 어긴 자의 말로는 잘 알고 있을 텐데!!
disk30	NO62	1250	13	デビッド「やめろ！　俺の身体が欲しければくれてやる！　スシャ－ナを殺せば、俺も舌をかみきるぞ！！」	disk30/ｸﾋﾞ.png	main/davL.png	KO	데이비드: 그만둬! 내 몸이 필요하면 가져가! 수잔나를 죽이면 나도 혀를 깨물고 죽어 버리겠어!!
disk30	NO62	1260	14	魔王「デビッド、お前の身体で自由にできる所があるのか？・・・お前の血はすでに俺の血で侵されてしまっている。視力だけはお前に貸してやるから見てみろ！」	disk30/ｸﾋﾞ.png	main/davL.png	KO	마왕: 데이비드, 지금 몸에서 마음대로 움직일 수 있는 곳이 있느냐? 네 피는 내 피로 잠식되었다. 눈만은 빌려줄 테니 똑똑히 보거라!
disk30	NO62	1270	15	デビッドの両手の指が、スシャ－ナの喉をえぐる。スシャ－ナの首の骨がにぶい音で潰された。	disk30/ｸﾋﾞ.png	main/davL.png	KO	데이비드의 양손 손가락이 수잔나의 목을 파고들었다. 그녀의 목뼈가 둔탁한 소리를 내며 부러졌다.
disk30	NO62	1280	16	魔王「見たかデビッド！　誰が見てもスシャ－ナを殺したのはお前だ。しかしお前の意識はあとわずかだ。悲しむ事も恐れる事もなくなるだろう」	disk30/RINｼ.png	main/davL.png	KO	마왕: 봤느냐, 데이비드! 누가 보더라도 수잔나를 죽인 것은 너다. 하지만 네 의식도 이제 곧 사라질 테니, 슬픔도 공포도 느끼지 못 할 것이다.
disk30	NO62	1290	17	魔王「夜明けとともに、お前の身体は魔王の力であふれる。その時、北の王の血は暗黒の星のもとで断たれことになるのだ！」	disk30/RINｼ.png	main/davL.png	KO	마왕: 날이 밝음과 동시에 네 몸은 마왕의 힘으로 넘쳐날 것이다. 그때, 북방의 왕의 피는 암흑의 별 아래에서 끊어질 것이다!
disk30	NO62	1300	18	デビッドの意識は薄れ、スシャ－ナの姿がかすんで見えなくなった。デビッドがしゃべる魔王の言葉も遠くにしか聞こえなくなってきた。	disk30/RINｼ.png	main/davL.png	KO	데이비드의 의식은 희미해졌고, 수잔나의 모습도 흐릿해져 보이지 않았다. 자신의 입에서 흘러나오는 마왕의 목소리마저 먼 곳에서 들려오는 듯했다.
disk30	NO62	1310	19	魔王「うおっ！・・・胸に針が！・・・うっ！・・・北の王の呪いの呪文か！」	disk30/ｸﾙｼﾑ.png	main/davL.png	KO	마왕: 크윽! ...가슴에 바늘이! ...윽! ...북방의 왕의 저주인가!
disk30	NO62	1320	20	デビッドは床に倒れた。	disk30/ｸﾙｼﾑ.png	main/davL.png	KO	데이비드는 바닥에 쓰러졌다.
disk30	NO62	1330	21	魔王「あと少し、時があれば・・・北の王め！　うおっ！・・・心臓が！！」	disk30/ｸﾙｼﾑ.png	main/davL.png	KO	마왕: 조금만 더 시간이 있었더라면... 북방의 개새끼가! 크윽! ...심장이!!
disk30	NO62	1340	22	魔王の意識は苦しみにもがいているが、デビッドの意識は身体の苦しみを知らないほど消え薄れていた。	disk30/ｸﾙｼﾑ.png	main/davL.png	KO	마왕은 고통에 몸부림쳤지만, 데이비드의 의식은 육체의 고통조차 느끼지 못할 만큼 희미해져 있었다.
disk30	NO62	1350	23	魔王「・・・うむ？・・・北の呪文が途切れたのか・・・苦しみが消えていく・・・俺は勝った。北の王の体力が消耗して呪文が途切れたのだ！　俺が勝ったのだ！」	disk30/ｸﾙｼﾑ.png	main/davL.png	KO	마왕: ...음? ...북방의 주문이 끊긴 건가... 고통이 사라져 간다... 끝난 건가... 놈이 힘을 너무 많이 소비해서 주문을 유지 못했구나! 결국 내가 이긴 것이다!
disk30	NO62	1500	24	魔王は両手をあげて暗黒の星に叫んだ時、デビッドの身体がまた床に倒れ苦しみもがきはじめた。	disk30/ｸﾙｼﾑ.png	main/davL.png	KO	마왕은 양손을 들고 암흑의 별을 향해 외칠려고 할 때, 데이비드의 몸이 다시 바닥에 쓰러져 고통스럽게 몸부림치기 시작했다.
disk30	NO62	1510	25	魔王「身体が動かせない。苦しみが薄れているのに、なぜ身体がもがきまわるのだ？・・・むっ！　血が俺の血がデビッドの血に侵されている！　なぜだ！」	disk30/ｸﾙｼﾑ.png	main/davL.png	KO	마왕: 몸이 말을 듣지 않는다. 고통이 약해지고 있는데, 왜 몸이 제멋대로 몸부림치는 것이냐? ...윽! 피가, 내 피가 데이비드의 피에 잠식당하고 있다! 어째서냐!
disk30	NO62	1520	26	デビッド「うわぁ！！・・・血が・・血がだぎる！　心臓がやぶれそうだ！」	disk30/ｸﾙｼﾑ.png	main/davL.png	KO	데이비드: 으아악!! ...피가 ...피가 끓어올라! 심장이 터질 것 같아!
disk30	NO62	1530	27	魔王「北の王の呪文は俺の血には効かないが、デビッドの血をたぎらせ、よみがえらせている。このままではデビッドの意識が戻り、呪文で殺されて俺の血は断たれてしまう！」	disk30/ｸﾙｼﾑ.png	main/davL.png	KO	마왕: 북방의 왕의 주문은 내 피에는 효과가 없지만, 데이비드의 피를 끓어오르게 만들어 그를 되살리고 있다. 이대로라면 데이비드의 의식이 돌아와 주문에 당해 내 피가 끊기고 만다!
disk30	NO62	1540	28	魔王「あの暗黒の星が輝きはじめるのを、どれほど待ちこがれてきたのか・・・スシャ－ナを殺しさえしなかったら、呪文を防ぐ魔法陣が張れたのに・・・無念だ！」	disk30/ｸﾙｼﾑ.png	main/davL.png	KO	마왕: 저 암흑의 별이 다시 빛날 날을 얼마나 오랫동안 기다려 왔는데... 수잔나만 죽이지 않았어도 주문을 막을 결계를 펼칠 수 있었을 것을... 원통하구나!
disk30	NO62	1550	29	もがき苦しんでいたデビッドが急に静かになった。心臓を破られて死んだのか・・・いや、デビッドは腕に力をいれ起き上がろうとしている。	disk30/Dﾖｺ.png	main/davL.png	KO	고통에 몸부림치던 데이비드가 갑자기 조용해졌다. 심장이 터져 죽은 것인가... 아니, 데이비드는 팔에 힘을 주어 일어나려 하고 있었다.
disk30	NO62	1560	30	魔王「北の王の呪文が消えた・・・奴はあせって呪文を使い過ぎて死んだのか・・・しかし、死んでは困る。復讐ができなくなる」	disk30/Dﾖｺ.png	main/davL.png	KO	마왕: 북방의 왕의 주문이 사라졌다... 놈이 초조한 나머지 힘을 너무 소비해 죽기라도 한 건가? ...하지만 그래서는 곤란하다. 그러면 이 원한을 어디에다 풀란 말인가...
disk30	NO62	1565	31	魔王「デビッドの血にまだ温もりが・・・助かった！」	disk30/Dﾖｺ.png	main/davL.png	KO	마왕: 데이비드의 피가 아직 따뜻하다... 살아있었구나!
disk30	NO62	1570	32	デビッド「・・・北の王の呪文が消えた。俺は助かった・・・魔王！　聞こえるか！　スシャ－ナを殺した復讐をお前に見せてやる！！」	disk30/Dﾏｴ.png	main/davL.png	KO	데이비드: ...북방의 왕의 주문은 사라졌고, 난 살아 남았어... 마왕! 듣고 있나! 수잔나를 죽인 대가를 반드시 치르게 해 주겠다!!
disk30	NO62	1580	33	デビッドの意識はデビッドを動かし、地下の階段を上がった。さらに上にあがる階段へと進んで行った。	disk30/ｶｲ.png	main/davL.png	KO	데이비드의 의식은 자신의 몸을 움직여 지하 계단을 올라간 뒤, 다시 위층으로 이어지는 계단을 향해 걸어갔다.
disk30	NO62	1585	34	廊下を進むデビッドを、今の魔王の力では止める事が出来なかった。	disk30/ﾛｶ2.png	main/davL.png	KO	힘이 약해진 마왕은 복도를 나아가는 데이비드의 의식을 막을 수 없었다.
disk30	NO62	1590	35	デビッド「貴様は北の王の呪文に負けた。見ろ！　俺の血は復活され、もとの身体にもどっている。俺の身体を動かせるものなら動かしてみろ！！」	disk30/ﾛｶ2.png	main/davL.png	KO	데이비드: 네놈은 북방의 왕의 주문에 진 거다. 봐라! 내 피가 되살아나 몸도 원래대로 돌아오고 있다. 할 수 있다면 다시 자치해 봐라!!
disk30	NO62	1600	36	魔王「馬鹿め！　暗黒の星があるかぎり俺の血は永遠だ！　お前の血はすでに俺の血に再び侵されはじめているのが気がつかぬのか？　おろか者めが！」	disk30/ﾛｶ2.png	main/davL.png	KO	마왕: 어리석구나! 암흑의 별이 존재하는 한 내 피는 영원하다! 네 피가 벌써 다시 내 피에 잠식되기 시작했다는 것도 모르느냐? 이 어리석은 놈!
disk30	NO62	1610	37	デビッドは、息をきらせながら城の上を見上げる。	disk30/ｼﾛ.png	main/davL.png	KO	데이비드는 숨을 헐떡이며 성의 꼭대기를 올려다봤다.
disk30	NO62	1615	38	デビッドは、ふらつく足で最後の階段をのぼった。	disk30/ｶｲﾀﾝ.png	main/davL.png	KO	데이비드는 비틀거리는 다리로 마지막 계단을 올라갔다.
disk30	NO62	1620	39	デビッド「魔王！　貴様の血は、復活するのが遅かった。俺はスシャ－ナの後を追うために屋上に来たんだ！　たとえ暗黒の星がいくら輝やこうと、俺が死ねば貴様は魔王に復活できない！」	disk30/ｵﾁﾙ.png	main/davL.png	KO	데이비드: 마왕! 네 피가 다시 나를 집어삼키기엔 너무 늦었어. 난 수잔나의 뒤를 따라가려고 이 옥상까지 올라온 거다! 암흑의 별이 아무리 빛나더라도 내가 죽으면 넌 절대 부활하지 못해!
disk30	NO62	1630	40	魔王「や、やめろ！　デビッド！　気が狂ったか！！」	disk30/ｵﾁﾙ.png	main/davL.png	KO	마왕: 그, 그만둬라, 데이비드! 미쳤느냐!!
disk30	NO62	1640	41	デビッドはしびれた手足を動かし、はうようにして城壁にたどりつき、よじのぼった。デビッドは意識が遠のいていくのを必死にこらえ、ベルメアすい星に向かって叫んだ。	disk30/ｵﾁﾙ.png	main/davL.png	KO	데이비드는 마비된 손발을 억지로 움직이며 기어서 성벽까지 올라갔다. 끊어질 것 같은 의식을 붙잡고 벨메아 혜성을 향해 외쳤다.
disk30	NO62	1650	42	デビッド「魔王であるフロオス王よ！　貴様の復讐のためにどれだけの人間が苦しみ死んでいったか・・・貴様の怨念の血は、この俺で最後だ！！」	disk30/ｵﾁﾙ.png	main/davL.png	KO	데이비드: 마왕 플로스! 네 복수 때문에 지금까지 얼마나 많은 사람들이 고통받고 죽어 갔는지 아느냐... 네 원한으로 이어진 이 피는 내가 마지막이다!!
disk30	NO62	1660	43	デビッドは最後の力を振り絞って、城壁を乗り越えた。	disk30/ｵﾁﾙ.png	main/davL.png	KO	데이비드는 마지막 힘을 쥐어짜 성벽 너머로 몸을 던졌다.
disk30	NO62	1670	44	魔王「うわぁ！！・・・」	disk30/ｵﾁﾙ.png	main/davL.png	KO	마왕: 으아악!!
disk30	NO62	1680	45	魔王であるフロオス王の意識は、死の恐怖をもろにかぶって叫びを上げた。	disk30/ｵﾁﾙ.png	main/davL.png	KO	마왕 플로스의 의식은 밀려드는 죽음의 공포를 고스란히 느끼며 절규했다.
